devid,window_start,window_end,avg_temperature,avg_humidity,avg_lux
72:a5:12:55:c5:00,2024-01-06T06:10:00Z,2024-01-06T06:15:00Z,24.95,38.15,2058.05
72:a5:12:55:c5:00,2024-01-06T06:15:00Z,2024-01-06T06:20:00Z,24.93,40.11,1981.84
72:a5:12:55:c5:00,2024-01-06T06:20:00Z,2024-01-06T06:25:00Z,25.91,35.81,1949.76
72:a5:12:55:c5:00,2024-01-06T06:25:00Z,2024-01-06T06:30:00Z,25.38,36.75,1978.87
72:a5:12:55:c5:00,2024-01-06T06:30:00Z,2024-01-06T06:35:00Z,24.39,39.01,1900.11
72:a5:12:55:c5:00,2024-01-06T06:35:00Z,2024-01-06T06:40:00Z,26.11,40.42,2080.57
72:a5:12:55:c5:00,2024-01-06T06:40:00Z,2024-01-06T06:45:00Z,25.73,35.01,1983.0
72:a5:12:55:c5:00,2024-01-06T06:45:00Z,2024-01-06T06:50:00Z,25.35,37.66,2077.48
72:a5:12:55:c5:00,2024-01-06T06:50:00Z,2024-01-06T06:55:00Z,24.86,38.57,1926.11
72:a5:12:55:c5:00,2024-01-06T06:55:00Z,2024-01-06T07:00:00Z,24.42,37.8,2064.96
72:a5:12:55:c5:00,2024-01-06T07:00:00Z,2024-01-06T07:05:00Z,24.61,33.46,1902.16
72:a5:12:55:c5:00,2024-01-06T07:05:00Z,2024-01-06T07:10:00Z,25.48,39.41,1854.79
72:a5:12:55:c5:00,2024-01-06T07:10:00Z,2024-01-06T07:15:00Z,25.96,41.45,2029.48
72:a5:12:55:c5:00,2024-01-06T07:15:00Z,2024-01-06T07:20:00Z,25.76,38.64,1998.29
72:a5:12:55:c5:00,2024-01-06T07:20:00Z,2024-01-06T07:25:00Z,24.54,36.35,1944.56
72:a5:12:55:c5:00,2024-01-06T07:25:00Z,2024-01-06T07:30:00Z,24.16,37.38,1933.89
72:a5:12:55:c5:00,2024-01-06T07:30:00Z,2024-01-06T07:35:00Z,24.91,41.95,1958.22
72:a5:12:55:c5:00,2024-01-06T07:35:00Z,2024-01-06T07:40:00Z,23.77,40.23,1943.53
72:a5:12:55:c5:00,2024-01-06T07:40:00Z,2024-01-06T07:45:00Z,25.02,39.69,1884.32
72:a5:12:55:c5:00,2024-01-06T07:45:00Z,2024-01-06T07:50:00Z,24.74,39.12,1907.13
72:a5:12:55:c5:00,2024-01-06T07:50:00Z,2024-01-06T07:55:00Z,24.55,37.09,2049.49
72:a5:12:55:c5:00,2024-01-06T07:55:00Z,2024-01-06T08:00:00Z,23.87,38.01,2092.18
72:a5:12:55:c5:00,2024-01-06T08:00:00Z,2024-01-06T08:05:00Z,24.64,39.45,1825.81
72:a5:12:55:c5:00,2024-01-06T08:05:00Z,2024-01-06T08:10:00Z,24.01,40.71,1760.74
72:a5:12:55:c5:00,2024-01-06T08:10:00Z,2024-01-06T08:15:00Z,23.63,42.63,1711.79
72:a5:12:55:c5:00,2024-01-06T08:15:00Z,2024-01-06T08:20:00Z,22.61,41.84,1684.16
72:a5:12:55:c5:00,2024-01-06T08:20:00Z,2024-01-06T08:25:00Z,24.31,36.77,1688.11
72:a5:12:55:c5:00,2024-01-06T08:25:00Z,2024-01-06T08:30:00Z,25.39,40.06,1698.85
72:a5:12:55:c5:00,2024-01-06T08:30:00Z,2024-01-06T08:35:00Z,25.33,41.08,1861.12
72:a5:12:55:c5:00,2024-01-06T08:35:00Z,2024-01-06T08:40:00Z,24.06,40.85,1840.43
72:a5:12:55:c5:00,2024-01-06T08:40:00Z,2024-01-06T08:45:00Z,23.97,38.35,1776.83
72:a5:12:55:c5:00,2024-01-06T08:45:00Z,2024-01-06T08:50:00Z,24.61,45.44,1674.41
72:a5:12:55:c5:00,2024-01-06T08:50:00Z,2024-01-06T08:55:00Z,23.73,37.05,1785.63
72:a5:12:55:c5:00,2024-01-06T08:55:00Z,2024-01-06T09:00:00Z,24.51,37.44,1717.73
72:a5:12:55:c5:00,2024-01-06T09:00:00Z,2024-01-06T09:05:00Z,24.0,41.98,1285.03
72:a5:12:55:c5:00,2024-01-06T09:05:00Z,2024-01-06T09:10:00Z,24.27,45.75,1431.44
72:a5:12:55:c5:00,2024-01-06T09:10:00Z,2024-01-06T09:15:00Z,23.48,39.84,1363.7
72:a5:12:55:c5:00,2024-01-06T09:15:00Z,2024-01-06T09:20:00Z,23.41,40.98,1365.73
72:a5:12:55:c5:00,2024-01-06T09:20:00Z,2024-01-06T09:25:00Z,23.01,43.67,1399.19
72:a5:12:55:c5:00,2024-01-06T09:25:00Z,2024-01-06T09:30:00Z,23.04,41.48,1384.31
72:a5:12:55:c5:00,2024-01-06T09:30:00Z,2024-01-06T09:35:00Z,23.4,40.85,1412.16
72:a5:12:55:c5:00,2024-01-06T09:35:00Z,2024-01-06T09:40:00Z,23.76,42.65,1409.27
72:a5:12:55:c5:00,2024-01-06T09:40:00Z,2024-01-06T09:45:00Z,24.08,42.06,1301.67
72:a5:12:55:c5:00,2024-01-06T09:45:00Z,2024-01-06T09:50:00Z,23.05,43.58,1505.43
72:a5:12:55:c5:00,2024-01-06T09:50:00Z,2024-01-06T09:55:00Z,24.43,44.1,1355.21
72:a5:12:55:c5:00,2024-01-06T09:55:00Z,2024-01-06T10:00:00Z,23.37,42.13,1357.07
72:a5:12:55:c5:00,2024-01-06T10:00:00Z,2024-01-06T10:05:00Z,22.49,44.58,980.29
72:a5:12:55:c5:00,2024-01-06T10:05:00Z,2024-01-06T10:10:00Z,22.05,44.43,993.5
72:a5:12:55:c5:00,2024-01-06T10:10:00Z,2024-01-06T10:15:00Z,21.05,44.98,1087.54
72:a5:12:55:c5:00,2024-01-06T10:15:00Z,2024-01-06T10:20:00Z,23.03,44.11,1016.17
72:a5:12:55:c5:00,2024-01-06T10:20:00Z,2024-01-06T10:25:00Z,22.94,44.0,1033.99
72:a5:12:55:c5:00,2024-01-06T10:25:00Z,2024-01-06T10:30:00Z,22.33,46.39,1016.47
72:a5:12:55:c5:00,2024-01-06T10:30:00Z,2024-01-06T10:35:00Z,22.54,47.03,1013.89
72:a5:12:55:c5:00,2024-01-06T10:35:00Z,2024-01-06T10:40:00Z,22.81,40.98,1018.58
72:a5:12:55:c5:00,2024-01-06T10:40:00Z,2024-01-06T10:45:00Z,21.56,44.02,884.04
72:a5:12:55:c5:00,2024-01-06T10:45:00Z,2024-01-06T10:50:00Z,22.18,42.62,985.0
72:a5:12:55:c5:00,2024-01-06T10:50:00Z,2024-01-06T10:55:00Z,22.98,43.38,1069.74
72:a5:12:55:c5:00,2024-01-06T10:55:00Z,2024-01-06T11:00:00Z,21.75,44.81,1236.54
72:a5:12:55:c5:00,2024-01-06T11:00:00Z,2024-01-06T11:05:00Z,21.47,48.23,445.38
72:a5:12:55:c5:00,2024-01-06T11:05:00Z,2024-01-06T11:10:00Z,20.48,46.67,543.02
72:a5:12:55:c5:00,2024-01-06T11:10:00Z,2024-01-06T11:15:00Z,21.57,43.07,483.38
72:a5:12:55:c5:00,2024-01-06T11:15:00Z,2024-01-06T11:20:00Z,21.27,44.96,640.5
72:a5:12:55:c5:00,2024-01-06T11:20:00Z,2024-01-06T11:25:00Z,20.33,48.69,436.41
72:a5:12:55:c5:00,2024-01-06T11:25:00Z,2024-01-06T11:30:00Z,21.99,41.41,555.13
72:a5:12:55:c5:00,2024-01-06T11:30:00Z,2024-01-06T11:35:00Z,20.85,49.27,433.21
72:a5:12:55:c5:00,2024-01-06T11:35:00Z,2024-01-06T11:40:00Z,20.81,47.94,498.52
72:a5:12:55:c5:00,2024-01-06T11:40:00Z,2024-01-06T11:45:00Z,21.41,49.53,515.58
72:a5:12:55:c5:00,2024-01-06T11:45:00Z,2024-01-06T11:50:00Z,21.98,46.5,581.82
72:a5:12:55:c5:00,2024-01-06T11:50:00Z,2024-01-06T11:55:00Z,20.68,42.77,453.01
72:a5:12:55:c5:00,2024-01-06T11:55:00Z,2024-01-06T12:00:00Z,21.33,47.75,557.44
72:a5:12:55:c5:00,2024-01-06T12:00:00Z,2024-01-06T12:05:00Z,20.26,52.55,1.13
72:a5:12:55:c5:00,2024-01-06T12:05:00Z,2024-01-06T12:10:00Z,20.42,51.85,16.37
72:a5:12:55:c5:00,2024-01-06T12:10:00Z,2024-01-06T12:15:00Z,20.11,48.67,57.5
72:a5:12:55:c5:00,2024-01-06T12:15:00Z,2024-01-06T12:20:00Z,19.78,50.17,-76.95
72:a5:12:55:c5:00,2024-01-06T12:20:00Z,2024-01-06T12:25:00Z,19.5,48.93,48.64
72:a5:12:55:c5:00,2024-01-06T12:25:00Z,2024-01-06T12:30:00Z,20.05,48.36,-34.13
72:a5:12:55:c5:00,2024-01-06T12:30:00Z,2024-01-06T12:35:00Z,19.36,51.91,65.75
72:a5:12:55:c5:00,2024-01-06T12:35:00Z,2024-01-06T12:40:00Z,18.25,47.6,20.07
72:a5:12:55:c5:00,2024-01-06T12:40:00Z,2024-01-06T12:45:00Z,20.26,48.21,-12.57
72:a5:12:55:c5:00,2024-01-06T12:45:00Z,2024-01-06T12:50:00Z,20.54,47.79,-35.4
72:a5:12:55:c5:00,2024-01-06T12:50:00Z,2024-01-06T12:55:00Z,18.58,47.02,49.4
72:a5:12:55:c5:00,2024-01-06T12:55:00Z,2024-01-06T13:00:00Z,19.39,50.29,75.66
72:a5:12:55:c5:00,2024-01-06T13:00:00Z,2024-01-06T13:05:00Z,19.08,55.43,-31.97
72:a5:12:55:c5:00,2024-01-06T13:05:00Z,2024-01-06T13:10:00Z,19.94,52.74,-67.98
72:a5:12:55:c5:00,2024-01-06T13:10:00Z,2024-01-06T13:15:00Z,18.72,50.09,41.65
72:a5:12:55:c5:00,2024-01-06T13:15:00Z,2024-01-06T13:20:00Z,18.27,54.79,-86.91
72:a5:12:55:c5:00,2024-01-06T13:20:00Z,2024-01-06T13:25:00Z,18.6,56.48,-78.33
72:a5:12:55:c5:00,2024-01-06T13:25:00Z,2024-01-06T13:30:00Z,19.53,51.81,-63.76
72:a5:12:55:c5:00,2024-01-06T13:30:00Z,2024-01-06T13:35:00Z,18.32,52.15,-24.93
72:a5:12:55:c5:00,2024-01-06T13:35:00Z,2024-01-06T13:40:00Z,18.23,54.14,-80.18
72:a5:12:55:c5:00,2024-01-06T13:40:00Z,2024-01-06T13:45:00Z,18.42,56.35,-116.33
72:a5:12:55:c5:00,2024-01-06T13:45:00Z,2024-01-06T13:50:00Z,18.13,52.07,-68.13
72:a5:12:55:c5:00,2024-01-06T13:50:00Z,2024-01-06T13:55:00Z,18.78,50.44,38.55
72:a5:12:55:c5:00,2024-01-06T13:55:00Z,2024-01-06T14:00:00Z,19.68,54.37,-76.29
72:a5:12:55:c5:00,2024-01-06T14:00:00Z,2024-01-06T14:05:00Z,17.69,57.6,-20.42
72:a5:12:55:c5:00,2024-01-06T14:05:00Z,2024-01-06T14:10:00Z,17.35,56.01,116.8
72:a5:12:55:c5:00,2024-01-06T14:10:00Z,2024-01-06T14:15:00Z,17.32,54.88,-2.95
72:a5:12:55:c5:00,2024-01-06T14:15:00Z,2024-01-06T14:20:00Z,16.56,57.99,20.55
72:a5:12:55:c5:00,2024-01-06T14:20:00Z,2024-01-06T14:25:00Z,18.03,57.06,-56.76
72:a5:12:55:c5:00,2024-01-06T14:25:00Z,2024-01-06T14:30:00Z,17.45,54.46,129.81
72:a5:12:55:c5:00,2024-01-06T14:30:00Z,2024-01-06T14:35:00Z,17.39,56.1,-32.48
72:a5:12:55:c5:00,2024-01-06T14:35:00Z,2024-01-06T14:40:00Z,19.42,53.3,-13.69
72:a5:12:55:c5:00,2024-01-06T14:40:00Z,2024-01-06T14:45:00Z,17.68,57.37,79.02
72:a5:12:55:c5:00,2024-01-06T14:45:00Z,2024-01-06T14:50:00Z,17.05,55.48,-10.9
72:a5:12:55:c5:00,2024-01-06T14:50:00Z,2024-01-06T14:55:00Z,17.24,55.13,2.87
72:a5:12:55:c5:00,2024-01-06T14:55:00Z,2024-01-06T15:00:00Z,18.19,55.93,-16.9
72:a5:12:55:c5:00,2024-01-06T15:00:00Z,2024-01-06T15:05:00Z,16.53,58.57,-16.49
72:a5:12:55:c5:00,2024-01-06T15:05:00Z,2024-01-06T15:10:00Z,15.6,60.28,22.23
72:a5:12:55:c5:00,2024-01-06T15:10:00Z,2024-01-06T15:15:00Z,17.02,59.67,33.18
72:a5:12:55:c5:00,2024-01-06T15:15:00Z,2024-01-06T15:20:00Z,16.06,58.17,-38.59
72:a5:12:55:c5:00,2024-01-06T15:20:00Z,2024-01-06T15:25:00Z,17.59,60.01,-45.96
72:a5:12:55:c5:00,2024-01-06T15:25:00Z,2024-01-06T15:30:00Z,17.11,59.29,-36.55
72:a5:12:55:c5:00,2024-01-06T15:30:00Z,2024-01-06T15:35:00Z,16.2,57.63,-84.08
72:a5:12:55:c5:00,2024-01-06T15:35:00Z,2024-01-06T15:40:00Z,17.23,58.24,-95.43
72:a5:12:55:c5:00,2024-01-06T15:40:00Z,2024-01-06T15:45:00Z,16.51,58.19,17.83
72:a5:12:55:c5:00,2024-01-06T15:45:00Z,2024-01-06T15:50:00Z,16.98,59.5,56.32
72:a5:12:55:c5:00,2024-01-06T15:50:00Z,2024-01-06T15:55:00Z,16.76,57.75,52.26
72:a5:12:55:c5:00,2024-01-06T15:55:00Z,2024-01-06T16:00:00Z,15.96,57.7,-142.92
72:a5:12:55:c5:00,2024-01-06T16:00:00Z,2024-01-06T16:05:00Z,15.28,64.33,-14.7
72:a5:12:55:c5:00,2024-01-06T16:05:00Z,2024-01-06T16:10:00Z,16.29,62.27,-66.13
72:a5:12:55:c5:00,2024-01-06T16:10:00Z,2024-01-06T16:15:00Z,15.47,58.87,8.62
72:a5:12:55:c5:00,2024-01-06T16:15:00Z,2024-01-06T16:20:00Z,15.43,61.53,-25.07
72:a5:12:55:c5:00,2024-01-06T16:20:00Z,2024-01-06T16:25:00Z,15.1,60.63,35.51
72:a5:12:55:c5:00,2024-01-06T16:25:00Z,2024-01-06T16:30:00Z,15.92,61.18,-1.15
72:a5:12:55:c5:00,2024-01-06T16:30:00Z,2024-01-06T16:35:00Z,16.91,60.67,-113.76
72:a5:12:55:c5:00,2024-01-06T16:35:00Z,2024-01-06T16:40:00Z,15.03,62.77,-58.03
72:a5:12:55:c5:00,2024-01-06T16:40:00Z,2024-01-06T16:45:00Z,15.68,61.08,0.35
72:a5:12:55:c5:00,2024-01-06T16:45:00Z,2024-01-06T16:50:00Z,16.52,60.27,5.41
72:a5:12:55:c5:00,2024-01-06T16:50:00Z,2024-01-06T16:55:00Z,15.62,62.48,-84.34
72:a5:12:55:c5:00,2024-01-06T16:55:00Z,2024-01-06T17:00:00Z,15.94,60.86,-92.19
72:a5:12:55:c5:00,2024-01-06T17:00:00Z,2024-01-06T17:05:00Z,14.53,61.83,3.37
72:a5:12:55:c5:00,2024-01-06T17:05:00Z,2024-01-06T17:10:00Z,15.43,62.22,-84.22
72:a5:12:55:c5:00,2024-01-06T17:10:00Z,2024-01-06T17:15:00Z,15.06,61.4,-100.12
72:a5:12:55:c5:00,2024-01-06T17:15:00Z,2024-01-06T17:20:00Z,15.76,61.61,-26.71
72:a5:12:55:c5:00,2024-01-06T17:20:00Z,2024-01-06T17:25:00Z,15.88,60.42,-29.31
72:a5:12:55:c5:00,2024-01-06T17:25:00Z,2024-01-06T17:30:00Z,16.72,60.09,-52.7
72:a5:12:55:c5:00,2024-01-06T17:30:00Z,2024-01-06T17:35:00Z,15.52,59.59,-42.22
72:a5:12:55:c5:00,2024-01-06T17:35:00Z,2024-01-06T17:40:00Z,15.37,58.81,0.83
72:a5:12:55:c5:00,2024-01-06T17:40:00Z,2024-01-06T17:45:00Z,15.29,59.83,-43.21
72:a5:12:55:c5:00,2024-01-06T17:45:00Z,2024-01-06T17:50:00Z,14.96,61.24,4.24
72:a5:12:55:c5:00,2024-01-06T17:50:00Z,2024-01-06T17:55:00Z,15.37,61.8,-22.83
72:a5:12:55:c5:00,2024-01-06T17:55:00Z,2024-01-06T18:00:00Z,14.99,61.05,10.06
72:a5:12:55:c5:00,2024-01-06T18:00:00Z,2024-01-06T18:05:00Z,15.1,57.29,52.69
72:a5:12:55:c5:00,2024-01-06T18:05:00Z,2024-01-06T18:10:00Z,15.79,65.15,50.35
72:a5:12:55:c5:00,2024-01-06T18:10:00Z,2024-01-06T18:15:00Z,14.4,64.17,77.29
72:a5:12:55:c5:00,2024-01-06T18:15:00Z,2024-01-06T18:20:00Z,15.68,62.89,50.29
72:a5:12:55:c5:00,2024-01-06T18:20:00Z,2024-01-06T18:25:00Z,15.79,65.81,14.31
72:a5:12:55:c5:00,2024-01-06T18:25:00Z,2024-01-06T18:30:00Z,14.93,60.05,-26.01
72:a5:12:55:c5:00,2024-01-06T18:30:00Z,2024-01-06T18:35:00Z,13.73,65.78,-23.27
72:a5:12:55:c5:00,2024-01-06T18:35:00Z,2024-01-06T18:40:00Z,14.64,60.07,-52.67
72:a5:12:55:c5:00,2024-01-06T18:40:00Z,2024-01-06T18:45:00Z,15.78,62.48,0.27
72:a5:12:55:c5:00,2024-01-06T18:45:00Z,2024-01-06T18:50:00Z,14.99,59.45,41.84
72:a5:12:55:c5:00,2024-01-06T18:50:00Z,2024-01-06T18:55:00Z,14.4,62.03,-43.54
72:a5:12:55:c5:00,2024-01-06T18:55:00Z,2024-01-06T19:00:00Z,14.7,62.77,-2.23
72:a5:12:55:c5:00,2024-01-06T19:00:00Z,2024-01-06T19:05:00Z,15.67,61.28,-40.64
72:a5:12:55:c5:00,2024-01-06T19:05:00Z,2024-01-06T19:10:00Z,15.5,63.02,12.56
72:a5:12:55:c5:00,2024-01-06T19:10:00Z,2024-01-06T19:15:00Z,15.03,61.79,-32.96
72:a5:12:55:c5:00,2024-01-06T19:15:00Z,2024-01-06T19:20:00Z,14.95,60.55,-44.37
72:a5:12:55:c5:00,2024-01-06T19:20:00Z,2024-01-06T19:25:00Z,14.94,60.46,-40.8
72:a5:12:55:c5:00,2024-01-06T19:25:00Z,2024-01-06T19:30:00Z,14.62,63.21,30.2
72:a5:12:55:c5:00,2024-01-06T19:30:00Z,2024-01-06T19:35:00Z,16.14,60.28,-5.8
72:a5:12:55:c5:00,2024-01-06T19:35:00Z,2024-01-06T19:40:00Z,14.98,63.42,-25.71
72:a5:12:55:c5:00,2024-01-06T19:40:00Z,2024-01-06T19:45:00Z,15.9,64.04,15.68
72:a5:12:55:c5:00,2024-01-06T19:45:00Z,2024-01-06T19:50:00Z,16.08,58.25,-24.87
72:a5:12:55:c5:00,2024-01-06T19:50:00Z,2024-01-06T19:55:00Z,15.77,63.86,67.59
72:a5:12:55:c5:00,2024-01-06T19:55:00Z,2024-01-06T20:00:00Z,14.91,65.71,-58.43
72:a5:12:55:c5:00,2024-01-06T20:00:00Z,2024-01-06T20:05:00Z,15.91,60.9,-11.22
72:a5:12:55:c5:00,2024-01-06T20:05:00Z,2024-01-06T20:10:00Z,15.66,61.59,-84.29
72:a5:12:55:c5:00,2024-01-06T20:10:00Z,2024-01-06T20:15:00Z,15.13,62.47,-20.81
72:a5:12:55:c5:00,2024-01-06T20:15:00Z,2024-01-06T20:20:00Z,15.86,59.84,-100.78
72:a5:12:55:c5:00,2024-01-06T20:20:00Z,2024-01-06T20:25:00Z,14.96,60.76,44.78
72:a5:12:55:c5:00,2024-01-06T20:25:00Z,2024-01-06T20:30:00Z,16.38,57.76,45.99
72:a5:12:55:c5:00,2024-01-06T20:30:00Z,2024-01-06T20:35:00Z,15.39,60.67,47.05
72:a5:12:55:c5:00,2024-01-06T20:35:00Z,2024-01-06T20:40:00Z,15.79,61.39,1.73
72:a5:12:55:c5:00,2024-01-06T20:40:00Z,2024-01-06T20:45:00Z,15.84,61.42,-52.79
72:a5:12:55:c5:00,2024-01-06T20:45:00Z,2024-01-06T20:50:00Z,15.51,62.52,-48.02
72:a5:12:55:c5:00,2024-01-06T20:50:00Z,2024-01-06T20:55:00Z,16.02,58.84,91.81
72:a5:12:55:c5:00,2024-01-06T20:55:00Z,2024-01-06T21:00:00Z,15.38,59.33,86.14
72:a5:12:55:c5:00,2024-01-06T21:00:00Z,2024-01-06T21:05:00Z,16.99,62.28,7.35
72:a5:12:55:c5:00,2024-01-06T21:05:00Z,2024-01-06T21:10:00Z,15.66,58.18,-30.94
72:a5:12:55:c5:00,2024-01-06T21:10:00Z,2024-01-06T21:15:00Z,16.54,58.89,82.12
72:a5:12:55:c5:00,2024-01-06T21:15:00Z,2024-01-06T21:20:00Z,17.63,58.35,-41.67
72:a5:12:55:c5:00,2024-01-06T21:20:00Z,2024-01-06T21:25:00Z,15.86,56.84,13.73
72:a5:12:55:c5:00,2024-01-06T21:25:00Z,2024-01-06T21:30:00Z,16.06,61.73,81.12
72:a5:12:55:c5:00,2024-01-06T21:30:00Z,2024-01-06T21:35:00Z,16.77,57.43,-50.18
72:a5:12:55:c5:00,2024-01-06T21:35:00Z,2024-01-06T21:40:00Z,16.57,56.23,49.75
72:a5:12:55:c5:00,2024-01-06T21:40:00Z,2024-01-06T21:45:00Z,16.67,57.58,31.23
72:a5:12:55:c5:00,2024-01-06T21:45:00Z,2024-01-06T21:50:00Z,16.76,54.48,-2.37
72:a5:12:55:c5:00,2024-01-06T21:50:00Z,2024-01-06T21:55:00Z,16.85,57.18,-59.61
72:a5:12:55:c5:00,2024-01-06T21:55:00Z,2024-01-06T22:00:00Z,17.13,56.55,-43.47
72:a5:12:55:c5:00,2024-01-06T22:00:00Z,2024-01-06T22:05:00Z,17.75,57.23,17.37
72:a5:12:55:c5:00,2024-01-06T22:05:00Z,2024-01-06T22:10:00Z,17.36,54.65,-85.4
72:a5:12:55:c5:00,2024-01-06T22:10:00Z,2024-01-06T22:15:00Z,17.9,57.78,7.84
72:a5:12:55:c5:00,2024-01-06T22:15:00Z,2024-01-06T22:20:00Z,18.64,58.8,32.46
72:a5:12:55:c5:00,2024-01-06T22:20:00Z,2024-01-06T22:25:00Z,17.42,57.56,59.11
72:a5:12:55:c5:00,2024-01-06T22:25:00Z,2024-01-06T22:30:00Z,16.92,55.57,-83.9
72:a5:12:55:c5:00,2024-01-06T22:30:00Z,2024-01-06T22:35:00Z,18.16,56.28,78.97
72:a5:12:55:c5:00,2024-01-06T22:35:00Z,2024-01-06T22:40:00Z,17.43,52.95,101.72
72:a5:12:55:c5:00,2024-01-06T22:40:00Z,2024-01-06T22:45:00Z,16.2,55.73,24.61
72:a5:12:55:c5:00,2024-01-06T22:45:00Z,2024-01-06T22:50:00Z,18.01,54.28,-62.28
72:a5:12:55:c5:00,2024-01-06T22:50:00Z,2024-01-06T22:55:00Z,17.18,57.39,-19.69
72:a5:12:55:c5:00,2024-01-06T22:55:00Z,2024-01-06T23:00:00Z,17.45,61.15,-2.86
72:a5:12:55:c5:00,2024-01-06T23:00:00Z,2024-01-06T23:05:00Z,18.91,54.11,16.23
72:a5:12:55:c5:00,2024-01-06T23:05:00Z,2024-01-06T23:10:00Z,18.82,49.12,1.32
72:a5:12:55:c5:00,2024-01-06T23:10:00Z,2024-01-06T23:15:00Z,19.13,52.38,16.87
72:a5:12:55:c5:00,2024-01-06T23:15:00Z,2024-01-06T23:20:00Z,18.44,53.35,-5.44
72:a5:12:55:c5:00,2024-01-06T23:20:00Z,2024-01-06T23:25:00Z,19.01,53.28,15.91
72:a5:12:55:c5:00,2024-01-06T23:25:00Z,2024-01-06T23:30:00Z,18.55,51.64,-27.63
72:a5:12:55:c5:00,2024-01-06T23:30:00Z,2024-01-06T23:35:00Z,19.15,53.6,-20.29
72:a5:12:55:c5:00,2024-01-06T23:35:00Z,2024-01-06T23:40:00Z,19.08,50.62,-34.56
72:a5:12:55:c5:00,2024-01-06T23:40:00Z,2024-01-06T23:45:00Z,18.14,51.22,115.04
72:a5:12:55:c5:00,2024-01-06T23:45:00Z,2024-01-06T23:50:00Z,19.36,54.4,87.83
72:a5:12:55:c5:00,2024-01-06T23:50:00Z,2024-01-06T23:55:00Z,18.38,51.07,33.32
72:a5:12:55:c5:00,2024-01-06T23:55:00Z,2024-01-07T00:00:00Z,19.19,54.18,79.52
72:a5:12:55:c5:00,2024-01-07T00:00:00Z,2024-01-07T00:05:00Z,20.22,47.26,47.91
72:a5:12:55:c5:00,2024-01-07T00:05:00Z,2024-01-07T00:10:00Z,21.1,53.53,10.88
72:a5:12:55:c5:00,2024-01-07T00:10:00Z,2024-01-07T00:15:00Z,19.87,48.45,-90.33
72:a5:12:55:c5:00,2024-01-07T00:15:00Z,2024-01-07T00:20:00Z,19.79,49.55,-15.73
72:a5:12:55:c5:00,2024-01-07T00:20:00Z,2024-01-07T00:25:00Z,19.99,50.66,-20.1
72:a5:12:55:c5:00,2024-01-07T00:25:00Z,2024-01-07T00:30:00Z,19.82,48.87,-67.98
72:a5:12:55:c5:00,2024-01-07T00:30:00Z,2024-01-07T00:35:00Z,20.48,50.29,-89.17
72:a5:12:55:c5:00,2024-01-07T00:35:00Z,2024-01-07T00:40:00Z,19.03,51.15,29.56
72:a5:12:55:c5:00,2024-01-07T00:40:00Z,2024-01-07T00:45:00Z,19.37,51.92,19.47
72:a5:12:55:c5:00,2024-01-07T00:45:00Z,2024-01-07T00:50:00Z,19.36,51.58,-70.04
72:a5:12:55:c5:00,2024-01-07T00:50:00Z,2024-01-07T00:55:00Z,20.57,49.66,-44.75
72:a5:12:55:c5:00,2024-01-07T00:55:00Z,2024-01-07T01:00:00Z,21.03,49.71,69.67
72:a5:12:55:c5:00,2024-01-07T01:00:00Z,2024-01-07T01:05:00Z,21.23,51.59,464.98
72:a5:12:55:c5:00,2024-01-07T01:05:00Z,2024-01-07T01:10:00Z,21.19,48.79,527.89
72:a5:12:55:c5:00,2024-01-07T01:10:00Z,2024-01-07T01:15:00Z,21.34,45.05,506.25
72:a5:12:55:c5:00,2024-01-07T01:15:00Z,2024-01-07T01:20:00Z,21.99,47.09,548.02
72:a5:12:55:c5:00,2024-01-07T01:20:00Z,2024-01-07T01:25:00Z,20.74,46.22,466.27
72:a5:12:55:c5:00,2024-01-07T01:25:00Z,2024-01-07T01:30:00Z,21.44,46.62,523.04
72:a5:12:55:c5:00,2024-01-07T01:30:00Z,2024-01-07T01:35:00Z,21.88,44.44,527.76
72:a5:12:55:c5:00,2024-01-07T01:35:00Z,2024-01-07T01:40:00Z,21.59,46.07,531.45
72:a5:12:55:c5:00,2024-01-07T01:40:00Z,2024-01-07T01:45:00Z,21.41,50.52,522.38
72:a5:12:55:c5:00,2024-01-07T01:45:00Z,2024-01-07T01:50:00Z,21.89,48.05,538.31
72:a5:12:55:c5:00,2024-01-07T01:50:00Z,2024-01-07T01:55:00Z,19.67,41.91,649.14
72:a5:12:55:c5:00,2024-01-07T01:55:00Z,2024-01-07T02:00:00Z,21.7,49.33,671.32
72:a5:12:55:c5:00,2024-01-07T02:00:00Z,2024-01-07T02:05:00Z,22.11,46.18,961.65
72:a5:12:55:c5:00,2024-01-07T02:05:00Z,2024-01-07T02:10:00Z,21.4,43.28,860.91
72:a5:12:55:c5:00,2024-01-07T02:10:00Z,2024-01-07T02:15:00Z,22.81,45.43,1035.73
72:a5:12:55:c5:00,2024-01-07T02:15:00Z,2024-01-07T02:20:00Z,23.32,42.28,1011.18
72:a5:12:55:c5:00,2024-01-07T02:20:00Z,2024-01-07T02:25:00Z,22.42,43.06,1063.66
72:a5:12:55:c5:00,2024-01-07T02:25:00Z,2024-01-07T02:30:00Z,23.07,47.0,1017.09
72:a5:12:55:c5:00,2024-01-07T02:30:00Z,2024-01-07T02:35:00Z,23.47,43.46,1003.52
72:a5:12:55:c5:00,2024-01-07T02:35:00Z,2024-01-07T02:40:00Z,23.29,40.26,1067.73
