hour,minute,day_of_week,time_diff,label
5,40,3,62.46356109356722,0
10,17,6,616.9515081987339,0
16,7,5,58.52099867813128,0
21,28,3,123.88914319677176,0
4,3,0,163.46771415444755,0
19,27,0,272.31162406157137,0
21,24,2,137.19020022291568,0
15,39,0,159.39190364901827,0
7,49,6,863.2677987995507,0
0,31,4,131.95081316199025,0
8,26,3,276.5870853691621,0
8,1,0,190.4074116398154,0
23,2,5,274.58390597601624,0
19,13,6,284.9636238364614,0
17,59,6,96.16381849004476,0
14,58,4,53.92462617268732,0
7,5,1,111.816885677427,0
17,9,3,292.82776969852694,0
10,3,1,3.8706622589639075,0
2,40,5,169.2908453570617,0
17,11,1,280.7961554643622,0
15,26,0,99.04602224352723,0
12,28,5,261.8531193553567,0
4,6,6,219.79616018435067,0
18,13,1,123.34425365534003,0
18,49,6,216.572812901751,0
1,54,6,280.4465912225669,0
16,11,6,86.87725733720836,0
16,11,0,152.2046852441394,0
8,27,3,181.63520452392606,0
15,59,3,94.69680358212366,0
15,10,5,253.07681358162804,0
8,50,1,287.00149127112894,0
23,16,0,234.4558897636134,0
16,49,6,190.7970522968043,0
12,55,6,272.79522680918603,0
18,13,3,1.9590688773023002,0
16,59,2,149.3359820775608,0
5,40,6,298.5797935749946,0
16,59,2,890.6380066504571,0
14,44,4,609.1561796447635,0
22,59,4,3.7419608676027805,0
17,38,0,105.93522131427045,0
4,59,3,760.9194687506206,1
12,39,3,114.68116431058269,0
1,50,2,192.09894783943105,0
16,59,3,57.52255239962655,0
7,59,4,35.824001119003896,0
11,58,4,94.2757168092268,0
18,9,6,154.712421262154,0
12,10,6,295.59355344476427,0
19,55,1,92.47462509911718,0
14,41,4,76.53618852202828,0
19,51,5,1149.2104813448304,0
7,4,0,189.60168180715698,0
0,52,3,108.7692543287912,0
16,30,0,129.59935549024462,0
11,3,2,93.71482054413997,0
14,21,5,30.996167256681666,0
7,30,1,133.53422713905104,0
10,23,6,134.87840411750093,0
10,12,6,187.03765319481,0
11,46,6,1197.3023749188533,0
15,31,5,79.64297850849982,0
6,3,5,200.92641133536455,0
6,16,2,231.78048944088837,0
19,24,3,193.1630015723269,0
3,47,0,167.4610065074678,0
0,4,6,912.9786108269154,1
5,0,5,168.09255115781812,0
19,4,5,1048.749255861844,0
16,17,3,283.8593012575665,0
7,41,4,273.482382752773,0
17,22,0,99.15936375161576,0
8,25,6,193.54631904328014,0
12,49,4,158.16292027964184,0
9,18,5,156.60496031899376,0
20,43,3,6.1736362996028005,0
11,37,2,284.89537301704314,0
5,31,1,202.69111305496864,0
19,56,2,287.16121766030363,0
22,24,1,173.74130290516428,0
11,31,5,104.43307120264201,0
0,10,5,240.28591177458839,0
7,56,0,124.94471457394815,0
18,27,3,61.30800462347096,0
3,10,4,114.08234235837497,0
18,56,3,34.40405326844072,0
18,15,4,35.63845993258111,0
10,12,3,146.14400636078136,0
19,16,5,4.499935793550826,0
23,50,1,42.78004363909831,0
20,9,0,185.9144926661619,0
22,20,0,171.41351873315222,0
12,23,1,149.3470960471302,0
22,32,2,41.37409800852543,0
10,39,0,721.1549356657873,0
0,10,3,33.18077306804361,0
9,19,3,268.6239335458956,0
22,56,5,221.58324316343922,0
8,33,6,244.05852085190892,0
21,19,2,53.077103980278096,0
5,19,1,243.423304264872,0
11,24,4,220.81639726331372,0
9,50,6,177.98085019125406,0
11,2,3,114.57953892699703,0
2,26,2,32.86043973831118,0
11,50,5,919.0271885682287,0
2,26,0,149.34372108495296,0
23,44,4,116.91706760792846,0
5,1,6,280.7936415198626,0
2,20,3,92.5113313265077,0
23,46,6,195.82117527630908,0
20,19,1,168.43155777071118,0
1,6,4,98.39547203740338,0
2,35,5,288.2754978965903,0
5,51,0,58.43028707002463,0
0,3,4,74.5455571421801,0
9,22,4,54.128646134054094,0
12,25,0,93.21361299469876,0
16,4,5,110.43188188323846,0
4,30,3,181.66349719081765,0
10,8,5,735.7100930987631,0
13,22,0,158.15528234278545,0
22,9,2,102.80144758206303,0
8,2,0,223.53933797058707,0
23,40,0,2.2381319996097093,0
23,7,6,101.9211726968235,0
20,6,2,869.4294713635632,0
15,47,1,39.46599029243624,0
6,7,5,89.89135141269401,0
11,38,0,270.34033607261506,0
11,8,1,111.16193599154988,0
21,22,6,174.69701484557197,0
9,6,6,157.33916413697762,0
10,43,2,232.80295629202115,0
18,39,6,91.83110301782177,0
7,54,1,42.98188170222637,0
3,20,6,154.24171253865853,0
2,49,6,1036.738489723977,1
5,8,2,132.1404787377358,0
6,47,1,133.25412295314658,0
16,16,0,253.59891511615115,0
17,15,0,131.17037927944327,0
10,15,5,92.77469272198434,0
11,3,3,86.91797341959008,0
20,37,4,240.41545072004217,0
15,19,5,129.872246423387,0
16,11,5,120.18134580257855,0
22,0,6,241.2833988279001,0
14,29,3,33.57497431036512,0
2,56,2,41.14961395074446,0
21,11,1,821.977906805625,0
18,41,6,829.8242845368688,0
5,50,1,163.92384291109545,0
21,17,5,224.75443246295146,0
10,24,2,53.93836900778355,0
19,17,1,49.07801988698266,0
15,23,0,56.17835740179517,0
7,19,3,90.26479498069271,0
0,16,5,140.7593708953277,0
14,9,2,5.834645951037974,0
12,32,6,110.94185553544109,0
5,5,4,274.8218634505207,0
5,48,3,159.09271866686487,0
4,9,3,245.34493396519136,0
10,4,6,141.67461020404482,0
13,43,3,189.92196523660976,0
5,49,5,223.49724250816305,0
17,2,6,185.8036239969328,0
18,46,6,112.06221015425832,0
4,0,4,288.66586234869305,0
19,21,2,271.3613995248766,0
0,22,6,238.2410570885408,0
22,1,0,214.1457297456807,0
17,6,6,83.58680834534428,0
21,12,1,297.8077833127909,0
22,38,6,744.473920635394,0
7,9,0,34.49627776576629,0
13,17,2,134.63989324180665,0
4,52,6,815.213655261319,1
23,5,3,45.4046005761393,0
8,13,2,91.60529967534403,0
21,25,6,4.1616217044629,0
16,34,2,249.03485257418185,0
22,57,3,290.8243353280078,0
14,9,4,190.83230684000955,0
7,54,2,231.00865557886073,0
10,50,2,0.024423355747268394,0
13,11,5,287.51681695855245,0
15,26,6,97.08477966701511,0
19,54,5,147.3751126655387,0
19,8,6,34.03025311689003,0
10,18,1,81.34865568698123,0
13,25,6,153.77442942184746,0
1,18,6,4.369749165601853,1
6,29,1,73.13113040408112,0
11,26,2,217.8366137994969,0
0,33,4,118.33335765232906,0
22,24,1,299.53199349206454,0
19,56,1,267.73587171559683,0
15,40,6,76.67853308289429,0
17,42,2,217.45632939613802,0
3,36,4,48.363465665442284,0
23,25,0,86.11649128628828,0
1,46,4,59.216010154679054,0
9,39,4,150.40489046480704,0
10,1,4,946.0661574835365,0
18,53,5,198.71329998669066,0
4,38,4,205.08452316299508,0
23,40,0,75.57655002019585,0
14,23,3,607.1192597462112,0
14,19,6,217.31373938924017,0
22,38,1,200.02726920916874,0
19,52,1,117.14000168730348,0
1,4,5,49.3175858105041,0
12,20,2,138.52607298338896,0
11,33,4,157.53195853281034,0
21,27,4,263.9300576601779,0
22,9,1,154.45655558059224,0
3,10,5,297.64439111603247,0
8,7,4,206.1807188291939,0
22,59,4,130.90142134668736,0
17,17,3,221.26058544539575,0
9,8,6,2.679830377435739,0
20,31,1,59.91199873880239,0
23,34,3,223.95037146130358,0
5,17,3,247.2318486900595,0
6,39,4,195.34678264110096,0
19,59,6,4.129292402043575,0
22,29,3,3.0089775824637743,0
11,31,5,84.42725044666577,0
12,54,2,222.79346841108028,0
3,8,2,175.62266533137804,0
3,22,5,5.16526475556754,1
14,24,6,2.382314411312035,0
21,46,2,38.60624266860901,0
5,13,0,242.41939461208318,0
21,23,5,264.60048975370864,0
16,12,6,53.17409601694133,0
23,36,5,3.1080045290257408,0
0,33,5,8.455138679906902,1
3,24,5,0.665278886082662,1
1,4,5,154.46496986556096,0
13,9,6,75.544758336738,0
6,36,3,220.8990989860272,0
3,3,3,131.8023811461619,0
14,9,6,110.71672736160696,0
4,35,1,87.55871784097475,0
6,57,3,969.4174836197758,0
0,31,3,255.1273711225101,0
18,50,0,213.48285352265955,0
4,25,6,64.29073893017417,0
2,8,5,139.6048452598472,0
1,29,1,168.5918258811131,0
18,11,0,30.747498186594047,0
22,58,1,109.29893630278782,0
3,25,6,143.75685920266346,0
19,16,1,183.22618260826394,0
9,28,0,201.22564949669643,0
17,43,4,104.01393683365619,0
5,22,2,9.721934383422427,1
0,5,3,91.61327769307323,0
10,11,5,293.58750055341477,0
5,6,4,273.53490450583695,0
1,32,0,129.21113372375623,0
20,31,6,144.13258254547947,0
17,48,2,53.4719222561197,0
18,31,4,103.27403861218838,0
3,8,0,292.4274071830531,0
20,50,6,35.006731137669846,0
13,28,2,90.98167392303202,0
17,39,0,64.36581240448126,0
13,45,6,73.41927458430513,0
16,21,3,799.5661187119608,0
3,40,2,55.32435229927431,0
11,3,5,70.69435546274997,0
0,26,2,209.45938072108913,0
21,26,4,219.65971376001173,0
15,27,5,156.7780192185364,0
4,32,3,185.59516684183788,0
12,33,1,145.75876815348084,0
15,5,4,135.92811441506296,0
1,13,1,259.42444158536705,0
15,52,3,252.82747925899398,0
14,57,4,198.62826790036968,0
6,57,5,51.79240224397245,0
17,19,0,228.07403479177765,0
18,18,0,98.04047543888043,0
10,54,4,101.57407659750075,0
12,23,4,200.3263446024625,0
8,14,3,673.6668876856826,0
4,19,4,133.08723532809012,0
10,37,6,1189.194737813763,0
13,16,1,141.83727921223817,0
21,20,6,204.98495683321,0
12,20,2,275.85718301368024,0
20,57,0,234.81361148748445,0
17,5,3,264.50760033102165,0
8,6,6,194.75720488494534,0
23,25,5,61.230569585063954,0
13,5,5,33.26033584914906,0
14,1,1,70.57010987660425,0
11,9,1,1002.5332327704027,0
5,21,1,43.73797492566275,0
20,58,2,102.35174638904444,0
9,35,0,65.64196102730527,0
17,9,4,184.9044548849466,0
12,45,6,139.31703933427326,0
20,15,5,184.61444319298693,0
10,32,5,220.85372030848083,0
20,52,0,98.48284445455694,0
5,28,4,55.49133947363696,0
1,24,4,132.89877290700844,0
15,57,3,230.041699211348,0
7,52,2,100.14206318829811,0
19,45,0,253.16372878965973,0
10,0,1,223.2510934947531,0
5,54,2,277.5231220343939,0
1,52,0,55.33862943459688,0
23,25,0,112.89464956970927,0
14,34,4,113.28763750017578,0
6,12,6,200.1625147231876,0
19,51,3,235.51017991912465,0
20,36,0,140.65103182843973,0
0,27,5,295.9305844455787,0
7,14,1,142.11525909053898,0
7,52,6,975.3537047330899,0
8,38,4,252.85716380975012,0
1,2,2,272.26291495608007,0
7,6,2,218.2036858385727,0
11,42,4,211.07929284482756,0
4,17,1,34.146798794523534,0
12,4,1,128.58314588822628,0
9,39,5,103.32192170241487,0
23,59,4,250.70253364576962,0
15,20,1,261.0741972155565,0
5,39,3,190.6007926234752,0
2,32,6,127.94256135121609,0
12,37,5,44.515991743213476,0
23,12,0,148.34298665943805,0
4,53,1,239.5992088376751,0
7,33,5,198.74426045479396,0
20,41,3,287.80199509008537,0
17,28,3,126.9063845150024,0
20,7,0,1088.6750869874397,0
11,16,6,101.12388522342947,0
0,21,0,216.10601597936852,0
10,30,2,266.0111061650907,0
18,11,4,36.741522702078115,0
4,52,3,663.9413483654318,1
13,28,3,52.3307869474055,0
23,3,0,198.88135028341665,0
23,20,4,32.14028606997168,0
11,54,4,2.9517326475688987,0
19,8,5,43.46245698021812,0
22,12,4,812.0939718599219,0
1,9,2,680.8798030591506,1
21,36,3,283.91668499135875,0
5,44,6,163.23464228000486,0
6,44,1,100.32373628912138,0
3,47,4,254.84467615206233,0
19,17,2,162.52245006011074,0
23,4,0,158.92812018290695,0
7,44,4,146.90104534206972,0
3,16,5,236.3816063733673,0
8,22,5,159.68419825025143,0
6,33,3,236.12700735425267,0
18,0,4,266.96483659434125,0
1,10,0,235.96960788956073,0
7,5,6,758.6089394773375,0
5,20,3,197.66442042327049,0
20,27,4,141.76102816415448,0
10,10,2,1022.3898953732802,0
23,37,4,275.74948494019276,0
5,47,6,7.717607345910742,1
4,42,2,209.8163355516944,0
0,37,1,297.3887267290077,0
2,7,2,69.0343293510696,0
6,59,5,131.80967206029482,0
2,31,5,272.0059499463167,0
0,14,2,149.94416651148487,0
7,46,5,255.56902768791733,0
2,54,4,614.1968145069064,1
11,55,0,146.9891043789993,0
6,50,3,172.15166982698085,0
20,0,1,254.6931731230936,0
20,30,6,297.17136287404367,0
21,41,5,879.80712823536,0
4,28,1,276.76943180046305,0
21,1,1,108.17675242859572,0
3,39,0,222.3021882986042,0
2,8,1,55.701735365557454,0
10,47,3,66.60365348206419,0
10,48,3,289.8579818530529,0
22,0,6,294.3347527091378,0
7,30,4,214.36932168778216,0
18,12,3,4.849514181190248,0
4,23,0,3.0734919812040493,1
6,43,1,187.3508090320014,0
10,39,2,84.92649994140149,0
8,56,5,40.50149592797745,0
1,58,4,273.2348006669556,0
8,7,5,110.25552857325356,0
15,22,2,104.80183712778248,0
17,6,4,35.37308824455398,0
9,56,5,68.65714122058321,0
9,26,2,78.40819041217952,0
0,20,0,75.55976827029079,0
20,58,6,123.03731191253824,0
13,51,0,294.71919849887496,0
5,19,6,293.22169887413696,0
22,3,3,733.0029046592385,0
12,54,0,185.55940670414245,0
12,51,4,261.71084899715254,0
7,9,6,49.86917588137182,0
18,22,0,204.5376644074798,0
15,11,4,91.1706357606335,0
4,52,1,186.2976606367458,0
22,56,4,277.29971509880306,0
12,20,2,9.559245089433215,0
15,56,6,209.87123663478934,0
5,2,1,165.4217934204652,0
22,8,2,83.98434692648411,0
6,2,6,261.1424083020254,0
1,38,1,139.86911690334728,0
11,38,5,128.53141367331642,0
20,0,3,257.90184980631085,0
1,54,1,256.2615925110572,0
13,52,6,225.0602032366922,0
19,14,3,268.25281303148574,0
2,0,4,171.94139815033427,0
1,38,6,999.4659035374307,1
11,24,5,670.0644600710059,0
11,24,4,63.40921376752753,0
0,21,6,128.2458785903973,0
15,47,4,126.50515866376637,0
12,30,1,156.5246428147565,0
15,25,4,210.97750854162132,0
3,21,3,282.91918765019994,0
21,39,0,94.35775526647956,0
20,44,0,165.6880946600209,0
22,4,4,283.4552372320301,0
23,54,5,128.35435508834203,0
21,27,3,273.606095201921,0
0,8,4,91.0024298897142,0
1,56,2,7.656261259006771,1
7,4,3,298.5753824349293,0
6,11,3,121.04367374098553,0
4,46,5,82.89721021608278,0
9,25,3,86.16015319801399,0
22,39,3,131.46636276385567,0
22,38,5,1141.366785732996,0
18,48,5,63.98113395852495,0
8,16,5,262.125479976617,0
6,2,2,131.88567421243584,0
9,54,0,111.70503525599663,0
8,53,3,121.89243046646175,0
21,29,2,223.04390931434838,0
18,33,2,289.6574730237085,0
3,14,6,272.9149784383303,0
2,21,1,107.7262947237323,0
22,14,4,35.15507731812296,0
0,34,0,110.02027446230599,0
7,4,3,226.198806836849,0
3,21,5,149.88223500552533,0
9,37,6,176.71453091741188,0
11,46,0,237.53817311557023,0
5,47,6,50.518334456842275,0
10,8,4,181.149842193844,0
2,8,6,241.5393798217258,0
11,46,3,267.1853909855757,0
21,23,6,260.1011072996765,0
0,2,3,182.70486186526782,0
3,54,6,892.9436082040578,1
10,31,3,231.13248400100505,0
15,33,1,78.71758075298192,0
7,48,5,251.0561189934423,0
13,1,6,225.05276880190243,0
20,16,1,90.14479058834051,0
15,53,1,194.51952010633684,0
14,42,2,142.82169181295302,0
16,25,6,292.5845880394655,0
12,37,2,222.00956278708114,0
15,14,1,75.79551261538002,0
21,53,2,224.1740985562562,0
5,19,5,182.01386656569454,0
8,18,6,194.3144816104981,0
7,39,3,54.754441034371084,0
11,39,4,56.792470294880886,0
9,30,2,166.24339453519642,0
4,10,2,70.81325457016673,0
23,46,0,195.7797271314063,0
2,9,4,192.12369285487807,0
8,36,6,258.96518020372326,0
3,40,2,31.554000755503647,0
22,6,5,289.40759159924573,0
10,30,0,229.75899171751536,0
7,13,2,95.64844948072431,0
22,12,5,168.95862292707386,0
10,53,2,0.5120172534063894,0
13,53,6,122.17949340053511,0
4,59,6,47.52118531869421,0
0,1,4,50.22532600641934,0
23,51,0,220.31932514289164,0
4,15,4,44.20822572161844,0
5,47,0,196.08196572029127,0
7,48,1,132.4114383143306,0
14,7,4,233.90088466921088,0
5,58,5,86.6300279341533,0
20,57,6,91.9398594218552,0
17,38,2,119.28864283525849,0
23,56,3,194.78575343569125,0
2,11,1,36.34581860784728,0
20,19,0,157.12355844181184,0
3,19,2,118.72959513094683,0
5,12,6,237.0682948525757,0
3,20,4,73.75808758432532,0
20,35,4,194.95450803363227,0
9,50,3,118.15517306709091,0
19,34,3,132.96452966821664,0
7,56,6,736.6615257242225,0
16,40,0,64.75444062561971,0
13,29,6,161.93205046463765,0
18,16,5,174.62057862033888,0
18,35,6,285.2506910831536,0
4,50,5,95.76686222804798,0
5,58,2,173.50981349624885,0
4,39,0,168.186115383007,0
3,8,1,4.067570996951362,1
10,8,2,42.619686094697144,0
21,4,5,81.16705005285004,0
7,22,0,206.16415516500197,0
19,16,1,814.2103756715974,0
17,38,4,189.57379075195428,0
16,48,5,254.00222780634928,0
7,23,0,159.74995306599192,0
13,40,5,128.54335730321603,0
15,34,4,90.1468692148307,0
7,48,5,45.91147894968898,0
16,3,1,166.32200374068947,0
21,50,4,275.4570542185569,0
0,14,5,1.0763257868192022,1
19,0,6,166.54738354652108,0
11,47,4,201.0064915419962,0
17,27,0,33.40751914900122,0
9,53,2,86.75788624940029,0
15,33,0,84.37711287769298,0
22,9,3,182.27680087132455,0
19,4,5,165.28886687918728,0
18,59,1,47.74849188889537,0
6,5,6,116.32211389550297,0
13,1,1,145.3769257286848,0
1,59,1,78.37445187206362,0
14,15,0,68.29175881601378,0
19,55,4,109.43125321474434,0
14,14,6,102.18687596072836,0
5,53,5,198.41704996157617,0
8,2,1,171.38584454571898,0
20,11,6,128.5256997803295,0
1,48,3,184.06071676138163,0
17,50,3,219.45551570945736,0
22,37,5,161.08119711079078,0
17,56,3,88.71205250166314,0
6,17,4,239.4341752000716,0
10,47,0,98.69433402337533,0
18,17,1,228.15435339351274,0
9,15,3,45.438691418246805,0
23,13,6,269.72959423923146,0
14,19,4,252.96559738843473,0
14,44,6,130.5506696181953,0
2,48,4,71.2540698362825,0
12,3,3,115.36695379440195,0
6,4,1,34.71272579140357,0
17,37,4,276.7582221915561,0
1,57,6,223.23028870642852,0
7,37,1,145.9970960846412,0
12,21,0,224.7046768061836,0
5,18,1,268.74824766469067,0
3,53,2,179.49598605390895,0
4,49,2,6.805875926805162,1
15,14,4,136.53718913959244,0
11,42,3,224.84585926225338,0
14,25,3,43.30489013297043,0
18,58,0,230.9095681278361,0
14,2,0,5.597095413905665,0
11,59,1,55.08769409622169,0
17,25,2,46.13343294397086,0
7,31,2,1.194411232746827,0
6,39,0,126.07735061576903,0
5,3,5,122.88842723109643,0
19,47,2,246.07005600877582,0
0,13,6,125.47317805749064,0
0,17,2,267.1994434822364,0
14,29,4,237.81362430435834,0
7,49,4,79.83044936646384,0
14,51,2,149.618315404234,0
17,31,3,165.79673583872795,0
0,35,5,178.66369864399456,0
16,10,2,83.42549193476603,0
15,58,5,41.398807877079015,0
5,21,0,155.46456871022343,0
22,7,5,187.51195759939355,0
8,29,4,284.51055167571326,0
2,59,6,1175.8068038850006,1
21,38,6,1116.9768973026012,0
9,37,5,184.02911158702753,0
12,7,6,141.084849106281,0
7,1,4,75.84713838003093,0
11,2,0,88.04072845761374,0
21,17,4,89.49140192091244,0
15,15,5,203.7719500291145,0
6,15,0,140.11656053077647,0
7,54,4,275.9779495534528,0
16,57,4,83.71120970974104,0
1,57,4,189.83200908857913,0
5,52,6,231.7010796051512,0
5,46,3,162.45208788081888,0
5,40,2,142.7849995601784,0
6,45,4,280.30882081908817,0
14,29,3,78.45884006509243,0
17,52,5,172.2880741922632,0
4,20,0,70.61191800920375,0
13,49,1,194.8321487680345,0
22,34,1,246.84177107464032,0
23,33,0,43.18002261039232,0
17,35,3,977.4760842629632,0
0,32,5,201.46174053122925,0
1,50,6,86.64946171153063,0
17,46,5,80.42545653101874,0
7,59,1,66.98477314176392,0
9,29,4,107.63380668691202,0
14,40,1,185.9622900812625,0
4,58,4,94.98172243616843,0
21,15,0,219.22587836101533,0
16,1,0,33.40401518355761,0
13,24,2,288.1134001804208,0
22,4,0,134.45588544825534,0
6,51,2,90.30298122011482,0
22,26,2,223.00331343192255,0
14,51,0,103.3841256357934,0
9,19,0,184.588305131184,0
1,25,0,121.22233097488942,0
20,49,1,210.2226305299347,0
6,44,0,32.550735529573004,0
17,27,3,158.57147904450352,0
11,53,1,152.3252520990224,0
0,21,5,211.19819240832337,0
10,48,0,0.012268495710995309,0
16,46,6,933.1640817454451,0
11,7,4,182.04470068205745,0
5,36,5,124.43561039432109,0
14,28,5,159.4989478745098,0
23,11,6,117.92214553882395,0
4,15,5,127.4745045400927,0
17,35,6,209.57975471783712,0
7,14,0,236.20189846368126,0
12,45,6,227.0283411218375,0
1,9,0,79.64914453409685,0
8,45,6,249.89906238744248,0
20,23,2,794.9977141400933,0
10,55,1,260.0122121655683,0
18,46,6,238.92740969758165,0
15,18,1,110.95611874243805,0
7,12,3,143.61787178519427,0
16,16,1,160.5136236519621,0
7,13,0,53.530360947338906,0
22,12,6,276.48474880725985,0
0,24,0,110.12196086073209,0
15,40,3,70.53857957163017,0
14,49,5,224.04094109729277,0
7,6,5,172.98713747138012,0
16,15,0,207.0027165004269,0
19,46,4,119.60856031502968,0
17,38,6,196.00474000440838,0
12,1,0,238.0951122926119,0
19,42,2,238.82765301640626,0
8,51,4,190.14824845424968,0
3,22,5,286.7920726997277,0
5,51,0,108.77772602628734,0
11,40,4,213.46312873772715,0
1,39,0,105.05713654536254,0
17,6,3,70.12343309150992,0
9,46,1,297.5463135683386,0
2,53,5,191.0595509141174,0
18,0,5,291.11395163734386,0
12,30,2,208.61161274343314,0
20,28,6,36.75053515097429,0
20,15,4,170.73688177254596,0
9,56,0,132.63041047366482,0
22,37,6,276.0049140505861,0
21,18,2,112.84548475672798,0
2,14,4,298.4789866140086,0
3,41,0,276.3368691373246,0
13,29,2,96.0989003107481,0
10,53,5,70.27103477365402,0
4,17,4,282.0767510000494,0
15,43,2,35.81468387907792,0
15,51,3,259.54092321364203,0
4,10,0,257.7935544202405,0
17,20,4,256.8973826670467,0
9,26,0,63.4992797199325,0
14,41,0,255.1846116867313,0
11,13,5,276.7902092249749,0
5,41,0,930.1012141470974,1
19,58,6,166.8654811557213,0
10,42,2,296.4249921784242,0
3,45,0,190.1085734446866,0
17,16,4,234.04032942430973,0
17,33,6,261.4536582754098,0
18,31,2,1045.5388863074584,0
14,23,5,261.6399035081042,0
8,10,3,262.9229178412412,0
9,54,5,0.9872424419195114,0
17,57,1,100.83443349354772,0
2,5,4,69.35074967229818,0
19,1,4,241.39381110985858,0
18,26,6,60.392431469936874,0
15,39,6,254.2616501237626,0
1,59,0,199.2310232164195,0
7,45,1,262.3632290037263,0
19,41,3,288.19875450579934,0
5,48,1,223.88417980980995,0
17,32,5,91.02643096152906,0
13,42,3,195.4092482706394,0
21,16,0,186.44740184519105,0
13,31,2,125.96563363535884,0
4,58,3,52.91417142886403,0
17,25,0,201.8673873938063,0
13,50,3,207.40209963423607,0
21,44,5,136.11251879736054,0
19,18,5,195.26960320556486,0
21,26,0,133.75976100550406,0
9,20,6,180.44255155738162,0
3,34,6,224.88575526941827,0
19,52,1,228.1683437901761,0
19,57,0,118.19861354572807,0
7,40,5,101.16107744235715,0
1,19,6,251.83491851222476,0
9,9,2,253.1389286607635,0
13,49,4,271.4765207253576,0
2,52,3,299.56098970349666,0
7,46,6,256.19322909668006,0
16,40,2,0.8067766313133329,0
